2022-01-12 15:33:29,729 - INFO - --- Configs List---
2022-01-12 15:33:29,729 - INFO - --- Dadaset:MIRFlickr
2022-01-12 15:33:29,729 - INFO - --- Train:True
2022-01-12 15:33:29,729 - INFO - --- Bit:16
2022-01-12 15:33:29,729 - INFO - --- Alpha:0.5
2022-01-12 15:33:29,729 - INFO - --- Beta:0.1
2022-01-12 15:33:29,729 - INFO - --- Lambda:0.4
2022-01-12 15:33:29,729 - INFO - --- Mu:1.4
2022-01-12 15:33:29,729 - INFO - --- Batch:32
2022-01-12 15:33:29,729 - INFO - --- Lr_IMG:0.01
2022-01-12 15:33:29,729 - INFO - --- Lr_TXT:0.01
2022-01-13 18:26:17,137 - INFO - Epoch [287/300], Iter [39/39] Loss: -0.7218
2022-01-13 18:26:20,655 - INFO - Epoch [288/300], Iter [39/39] Loss: -0.7141
2022-01-13 18:26:24,010 - INFO - Epoch [289/300], Iter [39/39] Loss: -0.7192
2022-01-13 18:26:27,497 - INFO - Epoch [290/300], Iter [39/39] Loss: -0.7267
2022-01-13 18:26:30,940 - INFO - Epoch [291/300], Iter [39/39] Loss: -0.7290
2022-01-13 18:26:34,273 - INFO - Epoch [292/300], Iter [39/39] Loss: -0.7176
2022-01-13 18:26:37,664 - INFO - Epoch [293/300], Iter [39/39] Loss: -0.7253
2022-01-13 18:26:41,054 - INFO - Epoch [294/300], Iter [39/39] Loss: -0.7028
2022-01-13 18:26:44,600 - INFO - Epoch [295/300], Iter [39/39] Loss: -0.7095
2022-01-13 18:26:48,044 - INFO - Epoch [296/300], Iter [39/39] Loss: -0.7191
2022-01-13 18:26:51,551 - INFO - Epoch [297/300], Iter [39/39] Loss: -0.7115
2022-01-13 18:26:54,899 - INFO - Epoch [298/300], Iter [39/39] Loss: -0.7349
2022-01-13 18:26:58,330 - INFO - Epoch [299/300], Iter [39/39] Loss: -0.7260
2022-01-13 18:27:01,743 - INFO - Epoch [300/300], Iter [39/39] Loss: -0.7134
2022-01-13 18:27:02,245 - INFO - **********Save the trained model successfully.**********
2022-01-17 19:33:50,753 - INFO - --- Configs List---
2022-01-17 19:33:50,753 - INFO - --- Dadaset:MIRFlickr
2022-01-17 19:33:50,754 - INFO - --- Train:True
2022-01-17 19:33:50,754 - INFO - --- Bit:128
2022-01-17 19:33:50,754 - INFO - --- Alpha:0.5
2022-01-17 19:33:50,754 - INFO - --- Beta:0.1
2022-01-17 19:33:50,754 - INFO - --- Lambda:0.4
2022-01-17 19:33:50,754 - INFO - --- Mu:1.4
2022-01-17 19:33:50,754 - INFO - --- Batch:128
2022-01-17 19:33:50,754 - INFO - --- Lr_IMG:0.01
2022-01-17 19:33:50,754 - INFO - --- Lr_TXT:0.01
2022-01-17 19:33:52,618 - INFO - **************** Load checkpoint ./checkpoints/flickr_128bit.pth ****************
2022-01-17 19:33:52,618 - INFO - --------------------Evaluation: mAP@50-------------------
2022-01-17 19:34:08,159 - INFO - mAP@50 I->T: 0.604, mAP@50 T->I: 0.665
2022-01-17 19:34:08,159 - INFO - Best MAP of I->T: 0.604, Best mAP of T->I: 0.665
2022-01-17 19:34:08,160 - INFO - --------------------------------------------------------------------
2022-01-17 20:26:36,307 - INFO - --- Configs List---
2022-01-17 20:26:36,307 - INFO - --- Dadaset:MIRFlickr
2022-01-17 20:26:36,307 - INFO - --- Train:True
2022-01-17 20:26:36,307 - INFO - --- Bit:16
2022-01-17 20:26:36,307 - INFO - --- Alpha:0.5
2022-01-17 20:26:36,307 - INFO - --- Beta:0.1
2022-01-17 20:26:36,307 - INFO - --- Lambda:0.4
2022-01-17 20:26:36,307 - INFO - --- Mu:1.4
2022-01-17 20:26:36,307 - INFO - --- Batch:128
2022-01-17 20:26:36,307 - INFO - --- Lr_IMG:0.01
2022-01-17 20:26:36,307 - INFO - --- Lr_TXT:0.01
2022-01-17 20:26:36,964 - ERROR - ********** Fail to load checkpoint ./checkpoints/MIRFlickr_BIT_128.pth!*********
2022-01-17 20:29:08,950 - INFO - --- Configs List---
2022-01-17 20:29:08,950 - INFO - --- Dadaset:MIRFlickr
2022-01-17 20:29:08,950 - INFO - --- Train:True
2022-01-17 20:29:08,950 - INFO - --- Bit:16
2022-01-17 20:29:08,950 - INFO - --- Alpha:0.5
2022-01-17 20:29:08,950 - INFO - --- Beta:0.1
2022-01-17 20:29:08,950 - INFO - --- Lambda:0.4
2022-01-17 20:29:08,950 - INFO - --- Mu:1.4
2022-01-17 20:29:08,951 - INFO - --- Batch:128
2022-01-17 20:29:08,951 - INFO - --- Lr_IMG:0.01
2022-01-17 20:29:08,951 - INFO - --- Lr_TXT:0.01
2022-01-17 20:29:14,190 - INFO - Epoch [1/300], Iter [39/39] Loss: 0.2320
2022-01-17 20:29:17,588 - INFO - Epoch [2/300], Iter [39/39] Loss: -0.0598
2022-01-17 20:29:21,274 - INFO - Epoch [3/300], Iter [39/39] Loss: -0.1245
2022-01-17 20:29:24,829 - INFO - Epoch [4/300], Iter [39/39] Loss: -0.2259
2022-01-17 20:29:28,181 - INFO - Epoch [5/300], Iter [39/39] Loss: -0.2940
2022-01-17 20:29:31,822 - INFO - Epoch [6/300], Iter [39/39] Loss: -0.3128
2022-01-17 20:29:35,216 - INFO - Epoch [7/300], Iter [39/39] Loss: -0.3241
2022-01-17 20:29:38,712 - INFO - Epoch [8/300], Iter [39/39] Loss: -0.3508
2022-01-17 20:29:42,050 - INFO - Epoch [9/300], Iter [39/39] Loss: -0.3810
2022-01-17 20:29:45,630 - INFO - Epoch [10/300], Iter [39/39] Loss: -0.3913
2022-01-17 20:29:49,126 - INFO - Epoch [11/300], Iter [39/39] Loss: -0.4305
2022-01-17 20:29:52,614 - INFO - Epoch [12/300], Iter [39/39] Loss: -0.4271
2022-01-17 20:29:56,249 - INFO - Epoch [13/300], Iter [39/39] Loss: -0.4349
2022-01-17 20:29:59,873 - INFO - Epoch [14/300], Iter [39/39] Loss: -0.4423
2022-01-17 20:30:03,437 - INFO - Epoch [15/300], Iter [39/39] Loss: -0.4571
2022-01-17 20:30:06,956 - INFO - Epoch [16/300], Iter [39/39] Loss: -0.4921
2022-01-17 20:30:10,309 - INFO - Epoch [17/300], Iter [39/39] Loss: -0.4850
2022-01-17 20:30:13,658 - INFO - Epoch [18/300], Iter [39/39] Loss: -0.4823
2022-01-17 20:30:16,951 - INFO - Epoch [19/300], Iter [39/39] Loss: -0.5218
2022-01-17 20:30:20,246 - INFO - Epoch [20/300], Iter [39/39] Loss: -0.4946
2022-01-17 20:30:23,490 - INFO - Epoch [21/300], Iter [39/39] Loss: -0.5325
2022-01-17 20:30:26,745 - INFO - Epoch [22/300], Iter [39/39] Loss: -0.5083
2022-01-17 20:30:30,166 - INFO - Epoch [23/300], Iter [39/39] Loss: -0.5332
2022-01-17 20:30:33,708 - INFO - Epoch [24/300], Iter [39/39] Loss: -0.5752
2022-01-17 20:30:37,004 - INFO - Epoch [25/300], Iter [39/39] Loss: -0.5542
2022-01-17 20:30:40,270 - INFO - Epoch [26/300], Iter [39/39] Loss: -0.5441
2022-01-17 20:30:43,612 - INFO - Epoch [27/300], Iter [39/39] Loss: -0.5692
2022-01-17 20:30:46,993 - INFO - Epoch [28/300], Iter [39/39] Loss: -0.5538
2022-01-17 20:30:50,302 - INFO - Epoch [29/300], Iter [39/39] Loss: -0.5639
2022-01-17 20:30:53,637 - INFO - Epoch [30/300], Iter [39/39] Loss: -0.5924
2022-01-17 20:30:56,973 - INFO - Epoch [31/300], Iter [39/39] Loss: -0.5430
2022-01-17 20:31:00,275 - INFO - Epoch [32/300], Iter [39/39] Loss: -0.5614
2022-01-17 20:31:03,519 - INFO - Epoch [33/300], Iter [39/39] Loss: -0.5726
2022-01-17 20:31:06,807 - INFO - Epoch [34/300], Iter [39/39] Loss: -0.6021
2022-01-17 20:31:10,080 - INFO - Epoch [35/300], Iter [39/39] Loss: -0.5687
2022-01-17 20:31:13,335 - INFO - Epoch [36/300], Iter [39/39] Loss: -0.6156
2022-01-17 20:31:16,648 - INFO - Epoch [37/300], Iter [39/39] Loss: -0.5861
2022-01-17 20:31:19,861 - INFO - Epoch [38/300], Iter [39/39] Loss: -0.5994
2022-01-17 20:31:23,223 - INFO - Epoch [39/300], Iter [39/39] Loss: -0.5947
2022-01-17 20:31:26,527 - INFO - Epoch [40/300], Iter [39/39] Loss: -0.6042
2022-01-17 20:31:26,563 - INFO - --------------------Evaluation: mAP@50-------------------
2022-01-17 20:31:41,073 - INFO - mAP@50 I->T: 0.853, mAP@50 T->I: 0.828
2022-01-17 20:31:41,073 - INFO - Best MAP of I->T: 0.853, Best mAP of T->I: 0.828
2022-01-17 20:31:41,073 - INFO - --------------------------------------------------------------------
2022-01-17 20:31:44,354 - INFO - Epoch [41/300], Iter [39/39] Loss: -0.5503
2022-01-17 20:31:47,778 - INFO - Epoch [42/300], Iter [39/39] Loss: -0.5811
2022-01-17 20:31:51,465 - INFO - Epoch [43/300], Iter [39/39] Loss: -0.6016
2022-01-17 20:31:55,031 - INFO - Epoch [44/300], Iter [39/39] Loss: -0.5935
2022-01-17 20:31:58,763 - INFO - Epoch [45/300], Iter [39/39] Loss: -0.6187
2022-01-17 20:32:02,497 - INFO - Epoch [46/300], Iter [39/39] Loss: -0.5996
2022-01-17 20:32:06,151 - INFO - Epoch [47/300], Iter [39/39] Loss: -0.5859
2022-01-17 20:32:09,726 - INFO - Epoch [48/300], Iter [39/39] Loss: -0.5817
2022-01-17 20:32:13,115 - INFO - Epoch [49/300], Iter [39/39] Loss: -0.6076
2022-01-17 20:32:16,804 - INFO - Epoch [50/300], Iter [39/39] Loss: -0.6049
2022-01-17 20:32:20,277 - INFO - Epoch [51/300], Iter [39/39] Loss: -0.6266
2022-01-17 20:32:24,018 - INFO - Epoch [52/300], Iter [39/39] Loss: -0.6118
2022-01-17 20:32:27,756 - INFO - Epoch [53/300], Iter [39/39] Loss: -0.6225
2022-01-17 20:32:31,731 - INFO - Epoch [54/300], Iter [39/39] Loss: -0.6407
2022-01-17 20:32:35,283 - INFO - Epoch [55/300], Iter [39/39] Loss: -0.6306
2022-01-17 20:32:38,749 - INFO - Epoch [56/300], Iter [39/39] Loss: -0.6223
2022-01-17 20:32:42,240 - INFO - Epoch [57/300], Iter [39/39] Loss: -0.6099
2022-01-17 20:32:45,609 - INFO - Epoch [58/300], Iter [39/39] Loss: -0.6301
2022-01-17 20:32:48,975 - INFO - Epoch [59/300], Iter [39/39] Loss: -0.6395
2022-01-17 20:32:52,277 - INFO - Epoch [60/300], Iter [39/39] Loss: -0.6330
2022-01-17 20:32:55,864 - INFO - Epoch [61/300], Iter [39/39] Loss: -0.6327
2022-01-17 20:32:59,649 - INFO - Epoch [62/300], Iter [39/39] Loss: -0.6350
2022-01-17 20:33:03,273 - INFO - Epoch [63/300], Iter [39/39] Loss: -0.6155
2022-01-17 20:33:06,932 - INFO - Epoch [64/300], Iter [39/39] Loss: -0.6150
2022-01-17 20:33:10,531 - INFO - Epoch [65/300], Iter [39/39] Loss: -0.6198
2022-01-17 20:33:13,888 - INFO - Epoch [66/300], Iter [39/39] Loss: -0.6328
2022-01-17 20:33:17,231 - INFO - Epoch [67/300], Iter [39/39] Loss: -0.6269
2022-01-17 20:33:20,732 - INFO - Epoch [68/300], Iter [39/39] Loss: -0.6255
2022-01-17 20:33:24,141 - INFO - Epoch [69/300], Iter [39/39] Loss: -0.6511
2022-01-17 20:33:27,601 - INFO - Epoch [70/300], Iter [39/39] Loss: -0.6511
2022-01-17 20:33:30,917 - INFO - Epoch [71/300], Iter [39/39] Loss: -0.6463
2022-01-17 20:33:34,363 - INFO - Epoch [72/300], Iter [39/39] Loss: -0.6214
2022-01-17 20:33:38,037 - INFO - Epoch [73/300], Iter [39/39] Loss: -0.6205
2022-01-17 20:33:41,592 - INFO - Epoch [74/300], Iter [39/39] Loss: -0.6560
2022-01-17 20:33:45,215 - INFO - Epoch [75/300], Iter [39/39] Loss: -0.6466
2022-01-17 20:33:48,685 - INFO - Epoch [76/300], Iter [39/39] Loss: -0.6534
2022-01-17 20:33:52,071 - INFO - Epoch [77/300], Iter [39/39] Loss: -0.6723
2022-01-17 20:33:55,568 - INFO - Epoch [78/300], Iter [39/39] Loss: -0.6184
2022-01-17 20:33:59,057 - INFO - Epoch [79/300], Iter [39/39] Loss: -0.6451
2022-01-17 20:34:02,681 - INFO - Epoch [80/300], Iter [39/39] Loss: -0.6277
2022-01-17 20:34:02,721 - INFO - --------------------Evaluation: mAP@50-------------------
2022-01-17 20:34:18,091 - INFO - mAP@50 I->T: 0.857, mAP@50 T->I: 0.817
2022-01-17 20:34:18,091 - INFO - Best MAP of I->T: 0.853, Best mAP of T->I: 0.828
2022-01-17 20:34:18,091 - INFO - --------------------------------------------------------------------
2022-01-17 20:34:21,391 - INFO - Epoch [81/300], Iter [39/39] Loss: -0.6513
2022-01-17 20:34:24,810 - INFO - Epoch [82/300], Iter [39/39] Loss: -0.6338
2022-01-17 20:34:28,220 - INFO - Epoch [83/300], Iter [39/39] Loss: -0.6485
2022-01-17 20:34:31,544 - INFO - Epoch [84/300], Iter [39/39] Loss: -0.6248
2022-01-17 20:34:34,881 - INFO - Epoch [85/300], Iter [39/39] Loss: -0.6686
2022-01-17 20:34:38,179 - INFO - Epoch [86/300], Iter [39/39] Loss: -0.6587
2022-01-17 20:34:41,527 - INFO - Epoch [87/300], Iter [39/39] Loss: -0.6605
2022-01-17 20:34:44,912 - INFO - Epoch [88/300], Iter [39/39] Loss: -0.6447
2022-01-17 20:34:48,373 - INFO - Epoch [89/300], Iter [39/39] Loss: -0.6518
2022-01-17 20:34:51,650 - INFO - Epoch [90/300], Iter [39/39] Loss: -0.6409
2022-01-17 20:34:55,080 - INFO - Epoch [91/300], Iter [39/39] Loss: -0.6464
2022-01-17 20:34:58,743 - INFO - Epoch [92/300], Iter [39/39] Loss: -0.6294
2022-01-17 20:35:02,090 - INFO - Epoch [93/300], Iter [39/39] Loss: -0.6357
2022-01-17 20:35:05,723 - INFO - Epoch [94/300], Iter [39/39] Loss: -0.6555
2022-01-17 20:35:09,126 - INFO - Epoch [95/300], Iter [39/39] Loss: -0.6491
2022-01-17 20:35:12,346 - INFO - Epoch [96/300], Iter [39/39] Loss: -0.6442
2022-01-17 20:35:15,673 - INFO - Epoch [97/300], Iter [39/39] Loss: -0.6418
2022-01-17 20:35:18,992 - INFO - Epoch [98/300], Iter [39/39] Loss: -0.6502
2022-01-17 20:35:22,383 - INFO - Epoch [99/300], Iter [39/39] Loss: -0.6363
2022-01-17 20:35:25,632 - INFO - Epoch [100/300], Iter [39/39] Loss: -0.6406
2022-01-17 20:35:28,934 - INFO - Epoch [101/300], Iter [39/39] Loss: -0.6395
2022-01-17 20:35:32,319 - INFO - Epoch [102/300], Iter [39/39] Loss: -0.6567
2022-01-17 20:35:35,570 - INFO - Epoch [103/300], Iter [39/39] Loss: -0.6661
2022-01-17 20:35:38,901 - INFO - Epoch [104/300], Iter [39/39] Loss: -0.6558
2022-01-17 20:35:42,194 - INFO - Epoch [105/300], Iter [39/39] Loss: -0.6497
2022-01-17 20:35:45,434 - INFO - Epoch [106/300], Iter [39/39] Loss: -0.6294
2022-01-17 20:35:48,678 - INFO - Epoch [107/300], Iter [39/39] Loss: -0.6368
2022-01-17 20:35:51,916 - INFO - Epoch [108/300], Iter [39/39] Loss: -0.6639
2022-01-17 20:35:55,113 - INFO - Epoch [109/300], Iter [39/39] Loss: -0.6101
2022-01-17 20:35:58,437 - INFO - Epoch [110/300], Iter [39/39] Loss: -0.6840
2022-01-17 20:36:01,767 - INFO - Epoch [111/300], Iter [39/39] Loss: -0.6450
2022-01-17 20:36:05,050 - INFO - Epoch [112/300], Iter [39/39] Loss: -0.6500
2022-01-17 20:36:08,392 - INFO - Epoch [113/300], Iter [39/39] Loss: -0.6602
2022-01-17 20:36:11,669 - INFO - Epoch [114/300], Iter [39/39] Loss: -0.6505
2022-01-17 20:36:14,936 - INFO - Epoch [115/300], Iter [39/39] Loss: -0.6584
2022-01-17 20:36:18,325 - INFO - Epoch [116/300], Iter [39/39] Loss: -0.6413
2022-01-17 20:36:21,656 - INFO - Epoch [117/300], Iter [39/39] Loss: -0.6507
2022-01-17 20:36:24,933 - INFO - Epoch [118/300], Iter [39/39] Loss: -0.6403
2022-01-17 20:36:28,231 - INFO - Epoch [119/300], Iter [39/39] Loss: -0.6497
2022-01-17 20:36:31,423 - INFO - Epoch [120/300], Iter [39/39] Loss: -0.6473
2022-01-17 20:36:31,461 - INFO - --------------------Evaluation: mAP@50-------------------
2022-01-17 20:36:45,909 - INFO - mAP@50 I->T: 0.855, mAP@50 T->I: 0.826
2022-01-17 20:36:45,909 - INFO - Best MAP of I->T: 0.853, Best mAP of T->I: 0.828
2022-01-17 20:36:45,909 - INFO - --------------------------------------------------------------------
2022-01-17 20:36:49,062 - INFO - Epoch [121/300], Iter [39/39] Loss: -0.6614
2022-01-17 20:36:52,384 - INFO - Epoch [122/300], Iter [39/39] Loss: -0.6698
2022-01-17 20:36:55,680 - INFO - Epoch [123/300], Iter [39/39] Loss: -0.6602
2022-01-17 20:36:59,046 - INFO - Epoch [124/300], Iter [39/39] Loss: -0.6460
2022-01-17 20:37:02,348 - INFO - Epoch [125/300], Iter [39/39] Loss: -0.6545
2022-01-17 20:37:06,018 - INFO - Epoch [126/300], Iter [39/39] Loss: -0.6573
2022-01-17 20:37:09,728 - INFO - Epoch [127/300], Iter [39/39] Loss: -0.6484
2022-01-17 20:37:13,243 - INFO - Epoch [128/300], Iter [39/39] Loss: -0.6519
2022-01-17 20:37:17,018 - INFO - Epoch [129/300], Iter [39/39] Loss: -0.6343
2022-01-17 20:37:20,667 - INFO - Epoch [130/300], Iter [39/39] Loss: -0.6621
2022-01-17 20:37:24,181 - INFO - Epoch [131/300], Iter [39/39] Loss: -0.6711
2022-01-17 20:37:27,516 - INFO - Epoch [132/300], Iter [39/39] Loss: -0.6550
2022-01-17 20:37:30,869 - INFO - Epoch [133/300], Iter [39/39] Loss: -0.6733
2022-01-17 20:37:34,223 - INFO - Epoch [134/300], Iter [39/39] Loss: -0.6456
2022-01-17 20:37:37,718 - INFO - Epoch [135/300], Iter [39/39] Loss: -0.6687
2022-01-17 20:37:41,108 - INFO - Epoch [136/300], Iter [39/39] Loss: -0.6572
2022-01-17 20:37:44,536 - INFO - Epoch [137/300], Iter [39/39] Loss: -0.6547
2022-01-17 20:37:47,961 - INFO - Epoch [138/300], Iter [39/39] Loss: -0.6820
2022-01-17 20:37:51,379 - INFO - Epoch [139/300], Iter [39/39] Loss: -0.6583
2022-01-17 20:37:54,657 - INFO - Epoch [140/300], Iter [39/39] Loss: -0.6760
2022-01-17 20:37:58,043 - INFO - Epoch [141/300], Iter [39/39] Loss: -0.6764
2022-01-17 20:38:01,551 - INFO - Epoch [142/300], Iter [39/39] Loss: -0.6691
2022-01-17 20:38:04,954 - INFO - Epoch [143/300], Iter [39/39] Loss: -0.6596
2022-01-17 20:38:08,346 - INFO - Epoch [144/300], Iter [39/39] Loss: -0.6586
2022-01-17 20:38:11,675 - INFO - Epoch [145/300], Iter [39/39] Loss: -0.6560
2022-01-17 20:38:15,090 - INFO - Epoch [146/300], Iter [39/39] Loss: -0.6471
2022-01-17 20:38:18,485 - INFO - Epoch [147/300], Iter [39/39] Loss: -0.6647
2022-01-17 20:38:21,929 - INFO - Epoch [148/300], Iter [39/39] Loss: -0.6538
2022-01-17 20:38:25,247 - INFO - Epoch [149/300], Iter [39/39] Loss: -0.6717
2022-01-17 20:38:28,801 - INFO - Epoch [150/300], Iter [39/39] Loss: -0.6458
2022-01-17 20:38:32,219 - INFO - Epoch [151/300], Iter [39/39] Loss: -0.6706
2022-01-17 20:38:35,629 - INFO - Epoch [152/300], Iter [39/39] Loss: -0.6588
2022-01-17 20:38:38,968 - INFO - Epoch [153/300], Iter [39/39] Loss: -0.6670
2022-01-17 20:38:42,343 - INFO - Epoch [154/300], Iter [39/39] Loss: -0.6562
2022-01-17 20:38:45,704 - INFO - Epoch [155/300], Iter [39/39] Loss: -0.6620
2022-01-17 20:38:49,122 - INFO - Epoch [156/300], Iter [39/39] Loss: -0.6625
2022-01-17 20:38:52,575 - INFO - Epoch [157/300], Iter [39/39] Loss: -0.6737
2022-01-17 20:38:55,966 - INFO - Epoch [158/300], Iter [39/39] Loss: -0.6703
2022-01-17 20:38:59,368 - INFO - Epoch [159/300], Iter [39/39] Loss: -0.6768
2022-01-17 20:39:02,744 - INFO - Epoch [160/300], Iter [39/39] Loss: -0.6649
2022-01-17 20:39:02,785 - INFO - --------------------Evaluation: mAP@50-------------------
2022-01-17 20:39:17,490 - INFO - mAP@50 I->T: 0.853, mAP@50 T->I: 0.827
2022-01-17 20:39:17,490 - INFO - Best MAP of I->T: 0.853, Best mAP of T->I: 0.828
2022-01-17 20:39:17,490 - INFO - --------------------------------------------------------------------
2022-01-17 20:39:20,811 - INFO - Epoch [161/300], Iter [39/39] Loss: -0.6556
2022-01-17 20:39:24,177 - INFO - Epoch [162/300], Iter [39/39] Loss: -0.6517
2022-01-17 20:39:27,531 - INFO - Epoch [163/300], Iter [39/39] Loss: -0.6623
2022-01-17 20:39:30,812 - INFO - Epoch [164/300], Iter [39/39] Loss: -0.6813
2022-01-17 20:39:34,216 - INFO - Epoch [165/300], Iter [39/39] Loss: -0.6846
2022-01-17 20:39:37,491 - INFO - Epoch [166/300], Iter [39/39] Loss: -0.6473
2022-01-17 20:39:40,884 - INFO - Epoch [167/300], Iter [39/39] Loss: -0.6599
2022-01-17 20:39:44,224 - INFO - Epoch [168/300], Iter [39/39] Loss: -0.6613
2022-01-17 20:39:47,544 - INFO - Epoch [169/300], Iter [39/39] Loss: -0.6581
2022-01-17 20:39:50,915 - INFO - Epoch [170/300], Iter [39/39] Loss: -0.6725
2022-01-17 20:39:54,361 - INFO - Epoch [171/300], Iter [39/39] Loss: -0.6772
2022-01-17 20:39:57,716 - INFO - Epoch [172/300], Iter [39/39] Loss: -0.6656
2022-01-17 20:40:00,959 - INFO - Epoch [173/300], Iter [39/39] Loss: -0.6650
2022-01-17 20:40:04,274 - INFO - Epoch [174/300], Iter [39/39] Loss: -0.6513
2022-01-17 20:40:07,610 - INFO - Epoch [175/300], Iter [39/39] Loss: -0.6763
2022-01-17 20:40:10,908 - INFO - Epoch [176/300], Iter [39/39] Loss: -0.6931
2022-01-17 20:40:14,235 - INFO - Epoch [177/300], Iter [39/39] Loss: -0.6273
2022-01-17 20:40:17,543 - INFO - Epoch [178/300], Iter [39/39] Loss: -0.6776
2022-01-17 20:40:20,907 - INFO - Epoch [179/300], Iter [39/39] Loss: -0.6536
2022-01-17 20:40:24,204 - INFO - Epoch [180/300], Iter [39/39] Loss: -0.6814
2022-01-17 20:40:27,665 - INFO - Epoch [181/300], Iter [39/39] Loss: -0.6699
2022-01-17 20:40:31,137 - INFO - Epoch [182/300], Iter [39/39] Loss: -0.6683
2022-01-17 20:40:34,394 - INFO - Epoch [183/300], Iter [39/39] Loss: -0.6651
2022-01-17 20:40:37,815 - INFO - Epoch [184/300], Iter [39/39] Loss: -0.6717
2022-01-17 20:40:41,201 - INFO - Epoch [185/300], Iter [39/39] Loss: -0.6678
2022-01-17 20:40:44,709 - INFO - Epoch [186/300], Iter [39/39] Loss: -0.6475
2022-01-17 20:40:48,040 - INFO - Epoch [187/300], Iter [39/39] Loss: -0.6809
2022-01-17 20:40:51,377 - INFO - Epoch [188/300], Iter [39/39] Loss: -0.6348
2022-01-17 20:40:54,678 - INFO - Epoch [189/300], Iter [39/39] Loss: -0.6629
2022-01-17 20:40:58,004 - INFO - Epoch [190/300], Iter [39/39] Loss: -0.6415
2022-01-17 20:41:01,376 - INFO - Epoch [191/300], Iter [39/39] Loss: -0.6744
2022-01-17 20:41:04,766 - INFO - Epoch [192/300], Iter [39/39] Loss: -0.6674
2022-01-17 20:41:08,081 - INFO - Epoch [193/300], Iter [39/39] Loss: -0.6452
2022-01-17 20:41:11,455 - INFO - Epoch [194/300], Iter [39/39] Loss: -0.6829
2022-01-17 20:41:14,785 - INFO - Epoch [195/300], Iter [39/39] Loss: -0.6721
2022-01-17 20:41:18,092 - INFO - Epoch [196/300], Iter [39/39] Loss: -0.6749
2022-01-17 20:41:21,532 - INFO - Epoch [197/300], Iter [39/39] Loss: -0.6448
2022-01-17 20:41:24,981 - INFO - Epoch [198/300], Iter [39/39] Loss: -0.6772
2022-01-17 20:41:28,379 - INFO - Epoch [199/300], Iter [39/39] Loss: -0.6548
2022-01-17 20:41:31,803 - INFO - Epoch [200/300], Iter [39/39] Loss: -0.6630
2022-01-17 20:41:31,841 - INFO - --------------------Evaluation: mAP@50-------------------
2022-01-17 20:41:46,679 - INFO - mAP@50 I->T: 0.850, mAP@50 T->I: 0.826
2022-01-17 20:41:46,679 - INFO - Best MAP of I->T: 0.853, Best mAP of T->I: 0.828
2022-01-17 20:41:46,679 - INFO - --------------------------------------------------------------------
2022-01-17 20:41:50,081 - INFO - Epoch [201/300], Iter [39/39] Loss: -0.6472
2022-01-17 20:41:53,676 - INFO - Epoch [202/300], Iter [39/39] Loss: -0.6665
2022-01-17 20:41:57,434 - INFO - Epoch [203/300], Iter [39/39] Loss: -0.6400
2022-01-17 20:42:01,213 - INFO - Epoch [204/300], Iter [39/39] Loss: -0.6831
2022-01-17 20:42:05,177 - INFO - Epoch [205/300], Iter [39/39] Loss: -0.6510
2022-01-17 20:42:09,084 - INFO - Epoch [206/300], Iter [39/39] Loss: -0.6521
2022-01-17 20:42:12,729 - INFO - Epoch [207/300], Iter [39/39] Loss: -0.6833
2022-01-17 20:42:16,204 - INFO - Epoch [208/300], Iter [39/39] Loss: -0.6650
2022-01-17 20:42:19,808 - INFO - Epoch [209/300], Iter [39/39] Loss: -0.6700
2022-01-17 20:42:23,214 - INFO - Epoch [210/300], Iter [39/39] Loss: -0.6742
2022-01-17 20:42:26,606 - INFO - Epoch [211/300], Iter [39/39] Loss: -0.6734
2022-01-17 20:42:30,011 - INFO - Epoch [212/300], Iter [39/39] Loss: -0.6707
2022-01-17 20:42:33,526 - INFO - Epoch [213/300], Iter [39/39] Loss: -0.6749
2022-01-17 20:42:37,159 - INFO - Epoch [214/300], Iter [39/39] Loss: -0.6482
2022-01-17 20:42:40,441 - INFO - Epoch [215/300], Iter [39/39] Loss: -0.6660
2022-01-17 20:42:43,706 - INFO - Epoch [216/300], Iter [39/39] Loss: -0.6837
2022-01-17 20:42:46,995 - INFO - Epoch [217/300], Iter [39/39] Loss: -0.6730
2022-01-17 20:42:50,270 - INFO - Epoch [218/300], Iter [39/39] Loss: -0.6552
2022-01-17 20:42:53,494 - INFO - Epoch [219/300], Iter [39/39] Loss: -0.6556
2022-01-17 20:42:56,889 - INFO - Epoch [220/300], Iter [39/39] Loss: -0.6719
2022-01-17 20:43:00,248 - INFO - Epoch [221/300], Iter [39/39] Loss: -0.6761
2022-01-17 20:43:03,620 - INFO - Epoch [222/300], Iter [39/39] Loss: -0.6708
2022-01-17 20:43:06,942 - INFO - Epoch [223/300], Iter [39/39] Loss: -0.6620
2022-01-17 20:43:10,346 - INFO - Epoch [224/300], Iter [39/39] Loss: -0.6454
2022-01-17 20:43:13,760 - INFO - Epoch [225/300], Iter [39/39] Loss: -0.6615
2022-01-17 20:43:17,215 - INFO - Epoch [226/300], Iter [39/39] Loss: -0.6589
